16,4,-2,32759,32769,32768,91,84
32,5,-3,32876,32768,32769,96,84
16,2,0,32760,32769,32768,9,7
32,3,-1,32854,32768,32769,85,93
16,4,-2,32737,32769,32768,105,93
32,3,-1,32854,32768,32769,14,21
16,4,-2,32760,32769,32768,91,84
32,5,-3,32877,32768,32769,96,84
16,2,0,32769,32769,32768,91,90
16,2,0,32769,32769,32768,91,89
16,2,0,32770,32769,32768,91,88
16,2,0,32770,32769,32768,91,87
16,2,0,32770,32769,32768,91,86
16,2,0,32768,32769,32768,91,92
32,3,-1,32862,32768,32769,14,21
16,4,-2,32745,32769,32768,9,21
32,3,-1,32862,32768,32769,85,93
16,4,-2,32745,32769,32768,105,93
32,1,1,32767,32768,32769,86,87
16,2,0,32673,32769,32768,19,12
32,3,-1,32790,32768,32769,0,12
16,4,-2,32696,32769,32768,91,84
32,5,-3,32813,32768,32769,96,84
16,2,0,32767,32769,32768,91,92
32,3,-1,32861,32768,32769,14,21
16,4,-2,32744,32769,32768,9,21
32,3,-1,32862,32768,32769,87,93
16,4,-2,32745,32769,32768,105,93
32,1,1,32767,32768,32769,86,88
16,2,0,32767,32769,32768,91,92
32,3,-1,32861,32768,32769,14,21
16,4,-2,32744,32769,32768,9,21
32,3,-1,32862,32768,32769,88,93
16,4,-2,32745,32769,32768,105,93
32,1,1,32766,32768,32769,86,89
16,2,0,32766,32769,32768,91,92
32,3,-1,32860,32768,32769,14,21
16,4,-2,32743,32769,32768,9,21
32,3,-1,32862,32768,32769,89,93
16,4,-2,32745,32769,32768,105,93
32,1,1,32766,32768,32769,86,90
16,2,0,32766,32769,32768,91,92
32,3,-1,32860,32768,32769,14,21
16,4,-2,32743,32769,32768,9,21
32,3,-1,32862,32768,32769,90,93
16,4,-2,32745,32769,32768,105,93
32,3,-1,32775,32768,32769,90,54
16,4,-2,32681,32769,32768,19,12
32,5,-3,32798,32768,32769,0,12
16,2,0,32672,32769,32768,19,12
32,3,-1,32789,32768,32769,0,12
16,4,-2,32695,32769,32768,91,84
32,5,-3,32812,32768,32769,96,84
16,2,0,32672,32769,32768,91,84
32,3,-1,32789,32768,32769,96,84
16,4,-2,32695,32769,32768,19,12
32,5,-3,32812,32768,32769,0,12
16,2,0,32768,32769,32768,57,56
32,3,-1,32862,32768,32769,14,21
16,4,-2,32745,32769,32768,9,21
32,3,-1,32777,32768,32769,90,54
16,4,-2,32683,32769,32768,19,12
32,5,-3,32800,32768,32769,0,12
16,2,0,32757,32769,32768,105,104
32,3,-1,32766,32768,32769,90,54
32,3,-1,32851,32768,32769,14,21
16,4,-2,32734,32769,32768,9,21
32,3,-1,32853,32768,32769,90,93
16,4,-2,32759,32769,32768,19,12
32,5,-3,32876,32768,32769,0,12
16,2,0,32758,32769,32768,105,103
32,3,-1,32767,32768,32769,90,54
32,3,-1,32854,32768,32769,90,93
16,4,-2,32760,32769,32768,19,12
32,5,-3,32877,32768,32769,0,12
16,2,0,32757,32769,32768,9,8
32,3,-1,32853,32768,32769,90,93
16,4,-2,32736,32769,32768,105,93
32,3,-1,32766,32768,32769,90,54
32,3,-1,32851,32768,32769,14,21
16,4,-2,32757,32769,32768,91,84
32,5,-3,32874,32768,32769,96,84
